checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
426B,Turkish,layer_19,mean,6.9805,1.8232,0.788753,0.7394,0.8088,0.8443,0.8831,0.9083,0.9297,0.9541,0.9704,0.9842
426B,Turkish,layer_20,mean,8.542,1.9925,0.784015,0.7069,0.7835,0.8227,0.8679,0.897,0.9217,0.9496,0.9675,0.9825
426B,Turkish,layer_21,mean,11.8411,2.2809,0.766774,0.66,0.7464,0.7896,0.8397,0.8726,0.901,0.9341,0.9564,0.9763
426B,Turkish,layer_22,mean,17.3731,2.8065,0.764199,0.5934,0.6974,0.7492,0.8098,0.8495,0.8833,0.9225,0.9487,0.972
426B,Turkish,layer_23,mean,23.3765,3.2985,0.752031,0.5461,0.6597,0.7158,0.783,0.8274,0.8651,0.909,0.9391,0.9664
426B,Turkish,layer_24,mean,31.5315,4.0589,0.76424,0.4903,0.6155,0.6781,0.7547,0.8068,0.8515,0.9028,0.936,0.9651
426B,Turkish,layer_25,mean,43.2942,5.2661,0.774523,0.4274,0.5656,0.6349,0.7244,0.7859,0.8386,0.8967,0.9328,0.9635
426B,Turkish,layer_26,mean,62.8087,7.5998,0.785626,0.35,0.5073,0.5855,0.6872,0.7578,0.819,0.8861,0.927,0.9609
426B,Turkish,layer_27,mean,76.7247,10.2293,0.790228,0.2939,0.4725,0.5598,0.6718,0.7484,0.8138,0.8831,0.9251,0.96
426B,Turkish,layer_28,mean,98.6214,17.7476,0.789355,0.1934,0.4276,0.5335,0.6592,0.7404,0.8078,0.8785,0.9219,0.9581
426B,Turkish,layer_29,mean,79.2781,16.4095,0.798855,0.1956,0.451,0.5735,0.7008,0.7772,0.8379,0.8992,0.9357,0.9656
426B,Vietnamese,layer_0,last,121.6312,52.2942,1.920492,0.0708,0.2395,0.348,0.5428,0.6957,0.8325,0.9587,0.9958,0.9998
426B,Vietnamese,layer_1,last,190.5849,74.2472,1.78086,0.048,0.1897,0.297,0.4731,0.6146,0.7486,0.8942,0.9632,0.994
426B,Vietnamese,layer_2,last,216.8741,81.6778,1.693588,0.0492,0.1789,0.2806,0.4514,0.5905,0.7224,0.8725,0.9505,0.9907
426B,Vietnamese,layer_3,last,223.2552,81.5467,1.640184,0.0498,0.1811,0.282,0.4513,0.5865,0.7152,0.8641,0.9451,0.989
426B,Vietnamese,layer_4,last,218.8254,76.4289,1.600169,0.0565,0.1893,0.2924,0.4597,0.5924,0.7171,0.8626,0.9436,0.9882
426B,Vietnamese,layer_5,last,217.0102,75.1827,1.5524,0.0553,0.1916,0.2977,0.464,0.5952,0.7185,0.8623,0.9428,0.9877
426B,Vietnamese,layer_6,last,208.9656,71.1638,1.52374,0.0589,0.198,0.3077,0.4739,0.6044,0.7256,0.8658,0.9441,0.9878
426B,Vietnamese,layer_7,last,219.9478,76.7382,1.501672,0.0546,0.1879,0.2949,0.4618,0.5943,0.7185,0.861,0.9412,0.9867
426B,Vietnamese,layer_8,last,208.1061,70.1083,1.459083,0.0608,0.2016,0.3087,0.4748,0.6065,0.7284,0.8662,0.9431,0.9868
426B,Vietnamese,layer_9,last,201.8719,66.9784,1.441829,0.0652,0.2083,0.3153,0.4814,0.6135,0.7345,0.8694,0.9443,0.9868
426B,Vietnamese,layer_10,last,194.3758,62.8045,1.417855,0.0705,0.217,0.3229,0.4902,0.6217,0.7408,0.8726,0.9455,0.9869
426B,Vietnamese,layer_11,last,189.3463,56.3402,1.323142,0.0792,0.232,0.3368,0.4989,0.6281,0.7426,0.8704,0.9423,0.9844
426B,Vietnamese,layer_12,last,181.2347,52.0494,1.280481,0.0855,0.2423,0.3464,0.508,0.6363,0.7497,0.874,0.9434,0.9841
426B,Vietnamese,layer_13,last,168.7837,40.4907,1.208235,0.1167,0.269,0.3707,0.5228,0.6455,0.7536,0.8725,0.9404,0.9817
426B,Vietnamese,layer_14,last,162.8518,37.5722,1.167497,0.123,0.2814,0.3826,0.533,0.6517,0.7561,0.8728,0.94,0.9809
426B,Vietnamese,layer_15,last,150.4559,34.4704,1.15541,0.126,0.2984,0.4008,0.5509,0.6655,0.7668,0.8788,0.9429,0.9816
426B,Vietnamese,layer_16,last,146.3136,30.8979,1.121738,0.1381,0.311,0.4118,0.5571,0.6666,0.7654,0.8763,0.9401,0.9796
426B,Vietnamese,layer_17,last,155.3033,29.7033,1.087727,0.1481,0.3128,0.4076,0.5434,0.6502,0.7487,0.8644,0.9333,0.9766
426B,Vietnamese,layer_18,last,146.9422,25.8936,1.065005,0.165,0.3271,0.4199,0.5506,0.6526,0.7506,0.8669,0.9342,0.9762
426B,Vietnamese,layer_19,last,164.8918,28.8325,1.017435,0.1546,0.3112,0.4022,0.529,0.6319,0.7348,0.8569,0.9268,0.9716
426B,Vietnamese,layer_20,last,182.0399,30.7948,0.984278,0.1514,0.2976,0.3862,0.5131,0.6148,0.7182,0.8446,0.9189,0.967
426B,Vietnamese,layer_21,last,219.2904,34.5175,0.934117,0.144,0.277,0.3654,0.4817,0.5785,0.6836,0.8184,0.9003,0.9565
426B,Vietnamese,layer_22,last,237.3461,37.753,0.904988,0.1365,0.2645,0.3553,0.4694,0.5654,0.673,0.8103,0.8931,0.9514
426B,Vietnamese,layer_23,last,254.0965,38.7155,0.883091,0.1358,0.2627,0.3469,0.4562,0.5513,0.6601,0.7997,0.884,0.9458
426B,Vietnamese,layer_24,last,261.4528,37.5002,0.862679,0.1394,0.2691,0.3479,0.4511,0.5438,0.651,0.7914,0.8772,0.9414
426B,Vietnamese,layer_25,last,261.2038,36.4827,0.849787,0.141,0.2764,0.3529,0.4519,0.5426,0.6489,0.7888,0.8743,0.9392
426B,Vietnamese,layer_26,last,283.2184,40.4472,0.835623,0.1307,0.2677,0.3421,0.4385,0.5284,0.6353,0.7781,0.8665,0.9346
426B,Vietnamese,layer_27,last,282.7097,38.786,0.821647,0.1316,0.275,0.3463,0.4394,0.5278,0.6331,0.774,0.8622,0.9316
426B,Vietnamese,layer_28,last,270.687,38.8012,0.826661,0.1307,0.2782,0.3467,0.443,0.5374,0.6472,0.7857,0.8695,0.9351
426B,Vietnamese,layer_29,last,107.3893,10.6053,0.831045,0.294,0.4361,0.4962,0.5804,0.6587,0.7465,0.8494,0.9082,0.954
426B,Vietnamese,layer_0,mean,103.5677,11.8578,1.244761,0.2797,0.3943,0.4625,0.5738,0.6685,0.762,0.8745,0.9403,0.9812
426B,Vietnamese,layer_1,mean,122.4151,15.833,1.011854,0.2331,0.3745,0.4448,0.5642,0.6637,0.7579,0.8679,0.931,0.9726
426B,Vietnamese,layer_2,mean,4.7624,1.584,0.943024,0.7931,0.8571,0.8732,0.8997,0.9214,0.9419,0.9664,0.9813,0.9918
426B,Vietnamese,layer_3,mean,3.7133,1.4379,0.911067,0.8331,0.8843,0.8971,0.9173,0.9343,0.9507,0.9708,0.9833,0.9924
426B,Vietnamese,layer_4,mean,3.2441,1.3682,0.891729,0.8543,0.8981,0.9091,0.9261,0.9407,0.955,0.9728,0.9841,0.9927
426B,Vietnamese,layer_5,mean,3.2937,1.3717,0.88474,0.8532,0.8958,0.907,0.9244,0.9392,0.954,0.9721,0.9837,0.9925
426B,Vietnamese,layer_6,mean,3.3275,1.3753,0.873451,0.8521,0.895,0.906,0.9233,0.9383,0.9531,0.9713,0.9831,0.9921
426B,Vietnamese,layer_7,mean,3.7746,1.4365,0.879718,0.8336,0.8819,0.8945,0.9145,0.9314,0.9483,0.9688,0.9817,0.9915
426B,Vietnamese,layer_8,mean,4.0289,1.4751,0.875375,0.8224,0.8766,0.8896,0.9103,0.928,0.9458,0.9672,0.9807,0.9909
426B,Vietnamese,layer_9,mean,4.1179,1.4884,0.871802,0.8187,0.8746,0.8881,0.9095,0.9275,0.9456,0.9671,0.9806,0.9908
426B,Vietnamese,layer_10,mean,4.2242,1.507,0.870568,0.8135,0.8727,0.8866,0.9085,0.9269,0.9452,0.9669,0.9804,0.9907
426B,Vietnamese,layer_11,mean,4.2126,1.5065,0.869021,0.8136,0.8739,0.8874,0.9087,0.9269,0.9451,0.9667,0.9803,0.9906
426B,Vietnamese,layer_12,mean,4.3007,1.5242,0.874466,0.8087,0.872,0.8861,0.9083,0.927,0.9456,0.9672,0.9806,0.9908
426B,Vietnamese,layer_13,mean,4.7604,1.5984,0.873406,0.7891,0.8644,0.8794,0.9025,0.9225,0.9422,0.9652,0.9794,0.9903
426B,Vietnamese,layer_14,mean,4.5817,1.5767,0.870367,0.7946,0.869,0.8835,0.9057,0.9249,0.9439,0.9661,0.9799,0.9905
426B,Vietnamese,layer_15,mean,4.5499,1.5781,0.874443,0.7941,0.8699,0.8844,0.9067,0.9261,0.945,0.9669,0.9805,0.9907
426B,Vietnamese,layer_16,mean,4.7979,1.6142,0.880428,0.785,0.864,0.8792,0.9031,0.9235,0.9433,0.9662,0.9802,0.9907
426B,Vietnamese,layer_17,mean,5.7909,1.7463,0.889028,0.754,0.842,0.8606,0.8895,0.9136,0.9368,0.9629,0.9785,0.9899
426B,Vietnamese,layer_18,mean,6.4704,1.8276,0.885306,0.7366,0.83,0.8498,0.8806,0.9063,0.9312,0.9597,0.9766,0.989
426B,Vietnamese,layer_19,mean,8.4679,2.0305,0.866974,0.6979,0.8009,0.8221,0.8558,0.8856,0.9147,0.9486,0.9696,0.9855
426B,Vietnamese,layer_20,mean,10.0125,2.1904,0.854574,0.671,0.7827,0.8056,0.8417,0.8739,0.9052,0.9423,0.9654,0.9833
426B,Vietnamese,layer_21,mean,16.4107,2.7417,0.859767,0.5979,0.7206,0.7489,0.7948,0.8347,0.8747,0.9225,0.9535,0.9778
426B,Vietnamese,layer_22,mean,20.9054,3.1514,0.848243,0.5551,0.6935,0.7243,0.7732,0.8154,0.8588,0.9118,0.9466,0.9742
426B,Vietnamese,layer_23,mean,24.314,3.4639,0.833438,0.5273,0.6772,0.71,0.7605,0.804,0.8487,0.9044,0.9414,0.9713
426B,Vietnamese,layer_24,mean,27.4778,3.802,0.826831,0.5005,0.6643,0.6998,0.7511,0.7955,0.8416,0.8997,0.9384,0.9695
426B,Vietnamese,layer_25,mean,32.9398,4.3683,0.820529,0.4627,0.6429,0.6832,0.7366,0.7825,0.8304,0.892,0.9333,0.9668
426B,Vietnamese,layer_26,mean,45.1264,5.6591,0.820997,0.3985,0.5963,0.6435,0.7078,0.7606,0.8137,0.8815,0.9268,0.9635
426B,Vietnamese,layer_27,mean,55.339,6.9079,0.811808,0.3529,0.5668,0.6223,0.6918,0.7467,0.8023,0.8736,0.9214,0.9603
426B,Vietnamese,layer_28,mean,81.1836,10.5022,0.811093,0.2554,0.5046,0.5707,0.6501,0.7133,0.7768,0.8578,0.9117,0.9554
426B,Vietnamese,layer_29,mean,89.5141,11.6104,0.816708,0.2659,0.4658,0.5461,0.6447,0.7167,0.7839,0.8644,0.9162,0.9575
426B,Japanese,layer_0,last,608.4578,184.7038,1.334676,0.0438,0.1171,0.1654,0.2517,0.3424,0.4608,0.6527,0.8086,0.9373
426B,Japanese,layer_1,last,664.0298,110.4725,0.913007,0.0786,0.1479,0.1891,0.2653,0.3442,0.4476,0.6181,0.7631,0.8957
426B,Japanese,layer_2,last,552.8909,45.0032,0.825388,0.1416,0.2004,0.2386,0.3054,0.3747,0.4663,0.6203,0.7534,0.8805
426B,Japanese,layer_3,last,525.3146,34.0981,0.77499,0.1656,0.2208,0.2575,0.321,0.3851,0.4691,0.612,0.7392,0.8661
426B,Japanese,layer_4,last,479.1337,27.3433,0.746432,0.1864,0.239,0.2777,0.3428,0.4045,0.483,0.6164,0.7364,0.8599
426B,Japanese,layer_5,last,485.3994,27.0955,0.725725,0.1873,0.2401,0.2785,0.3442,0.4054,0.483,0.6129,0.7303,0.8535
426B,Japanese,layer_6,last,478.8018,26.3052,0.715728,0.1903,0.2431,0.2822,0.3476,0.4096,0.4867,0.6145,0.7297,0.8515
426B,Japanese,layer_7,last,523.9777,29.3295,0.696085,0.1797,0.2332,0.2724,0.3364,0.3971,0.4732,0.6007,0.7172,0.842
426B,Japanese,layer_8,last,525.549,28.8348,0.682244,0.1813,0.2354,0.2752,0.3389,0.3985,0.473,0.5979,0.7128,0.8376
426B,Japanese,layer_9,last,557.1244,30.767,0.670294,0.1752,0.2288,0.2682,0.3305,0.3894,0.4634,0.5883,0.7042,0.8312
426B,Japanese,layer_10,last,556.0184,30.2428,0.66342,0.1768,0.2314,0.2702,0.3321,0.39,0.4627,0.5872,0.7022,0.8289
426B,Japanese,layer_11,last,600.7329,33.8486,0.648834,0.1663,0.2234,0.2624,0.3244,0.3814,0.4524,0.5743,0.6899,0.8198
426B,Japanese,layer_12,last,622.8761,35.7389,0.63892,0.1614,0.2199,0.2601,0.3207,0.3767,0.4466,0.5689,0.6848,0.8154
426B,Japanese,layer_13,last,679.4233,42.7575,0.629035,0.1461,0.2074,0.2484,0.3106,0.3674,0.4372,0.559,0.6759,0.8086
426B,Japanese,layer_14,last,625.1323,36.5917,0.623969,0.1588,0.2213,0.2637,0.3267,0.3829,0.4507,0.5679,0.6813,0.8109
426B,Japanese,layer_15,last,630.2693,38.0692,0.620003,0.1549,0.2207,0.264,0.3268,0.3836,0.4519,0.5692,0.6818,0.8104
426B,Japanese,layer_16,last,577.566,34.3601,0.621255,0.1633,0.2315,0.2763,0.3419,0.4005,0.4692,0.585,0.6945,0.8177
426B,Japanese,layer_17,last,270.505,12.2649,0.62137,0.2814,0.3545,0.3951,0.4528,0.5026,0.5604,0.6571,0.7475,0.8489
426B,Japanese,layer_18,last,45.2796,3.3318,0.624076,0.5469,0.5971,0.6242,0.6616,0.6941,0.7308,0.7909,0.8462,0.9079
426B,Japanese,layer_19,last,31.9268,2.8378,0.621324,0.5928,0.6407,0.666,0.7003,0.7301,0.7635,0.8167,0.865,0.9187
426B,Japanese,layer_20,last,29.8071,2.766,0.618978,0.6005,0.6498,0.6747,0.7091,0.7385,0.7712,0.8228,0.8694,0.9211
426B,Japanese,layer_21,last,33.74,2.9481,0.613028,0.5814,0.6353,0.6621,0.6988,0.7297,0.7637,0.8167,0.8643,0.9175
426B,Japanese,layer_22,last,41.6836,3.2784,0.607046,0.5511,0.6094,0.6384,0.6783,0.7116,0.748,0.8038,0.8541,0.9107
426B,Japanese,layer_23,last,50.8378,3.6707,0.604707,0.5205,0.584,0.6155,0.6595,0.6956,0.7349,0.7935,0.8462,0.9055
426B,Japanese,layer_24,last,59.8923,4.1142,0.605258,0.491,0.563,0.5977,0.6463,0.6849,0.7265,0.7874,0.8416,0.9025
426B,Japanese,layer_25,last,71.9612,4.6714,0.608105,0.4602,0.5375,0.575,0.6283,0.67,0.7148,0.7791,0.8357,0.899
426B,Japanese,layer_26,last,91.7754,5.6161,0.61151,0.4187,0.5031,0.5445,0.6037,0.6492,0.698,0.7674,0.8275,0.894
426B,Japanese,layer_27,last,107.9295,6.6018,0.61336,0.3847,0.4785,0.5266,0.591,0.6393,0.6908,0.7626,0.824,0.8918
426B,Japanese,layer_28,last,165.119,10.6866,0.608798,0.2962,0.4189,0.479,0.5539,0.6075,0.6622,0.7397,0.8062,0.88
426B,Japanese,layer_29,last,192.2538,19.7676,0.61485,0.1916,0.3981,0.4816,0.5679,0.6218,0.6756,0.7517,0.8155,0.8856
426B,Japanese,layer_0,mean,194.3563,29.8401,1.218462,0.1463,0.3329,0.4147,0.5099,0.5863,0.6746,0.8027,0.8944,0.9642
426B,Japanese,layer_1,mean,145.8633,22.0845,0.920072,0.1577,0.4021,0.4848,0.5735,0.6441,0.7217,0.8261,0.898,0.9553
426B,Japanese,layer_2,mean,9.0302,2.0695,0.830963,0.6923,0.7995,0.8317,0.8617,0.8842,0.9082,0.9401,0.9626,0.9817
426B,Japanese,layer_3,mean,5.9736,1.7189,0.788769,0.7613,0.8429,0.8696,0.8935,0.9104,0.9279,0.9516,0.9688,0.984
426B,Japanese,layer_4,mean,5.2469,1.6366,0.771041,0.7805,0.8545,0.8815,0.9046,0.9204,0.9358,0.9566,0.9716,0.985
426B,Japanese,layer_5,mean,5.8936,1.7421,0.769075,0.7559,0.8414,0.8731,0.9011,0.9191,0.9355,0.9566,0.9715,0.9848
426B,Japanese,layer_6,mean,5.8158,1.7228,0.762046,0.7603,0.843,0.8734,0.9007,0.9186,0.9349,0.9559,0.9708,0.9844
426B,Japanese,layer_7,mean,7.2996,1.8931,0.777244,0.7249,0.8122,0.8478,0.8841,0.9076,0.9283,0.9528,0.9692,0.9836
426B,Japanese,layer_8,mean,8.343,1.996,0.7788,0.7059,0.7951,0.8325,0.8726,0.8992,0.9221,0.9489,0.9668,0.9823
426B,Japanese,layer_9,mean,7.9207,1.9219,0.769715,0.7197,0.8016,0.8361,0.8726,0.8979,0.9206,0.9474,0.9656,0.9815
426B,Japanese,layer_10,mean,8.4679,1.9843,0.771616,0.7082,0.7923,0.8289,0.868,0.8951,0.9192,0.947,0.9654,0.9814
426B,Japanese,layer_11,mean,8.9458,2.0242,0.765737,0.7011,0.786,0.8241,0.8635,0.8908,0.9151,0.9436,0.963,0.9801
426B,Japanese,layer_12,mean,10.2882,2.1638,0.775009,0.6778,0.7671,0.8092,0.8528,0.883,0.9103,0.9413,0.9618,0.9796
426B,Japanese,layer_13,mean,15.9045,2.7259,0.789132,0.6025,0.7091,0.7605,0.8177,0.8581,0.8931,0.9317,0.9562,0.9768
426B,Japanese,layer_14,mean,14.8689,2.6016,0.773881,0.617,0.7214,0.7702,0.8229,0.8599,0.8927,0.9298,0.9543,0.9755
426B,Japanese,layer_15,mean,16.6638,2.7811,0.780089,0.5963,0.7046,0.7572,0.8141,0.8538,0.8888,0.9277,0.9531,0.975
426B,Japanese,layer_16,mean,21.1932,3.2115,0.78615,0.5536,0.673,0.7304,0.794,0.8379,0.8766,0.9202,0.9486,0.9729
426B,Japanese,layer_17,mean,26.1406,3.6508,0.795951,0.5183,0.6418,0.7035,0.7735,0.8219,0.8648,0.9136,0.9453,0.9715
426B,Japanese,layer_18,mean,29.7475,4.0825,0.803973,0.4884,0.6254,0.6899,0.7636,0.8151,0.8608,0.9119,0.9448,0.9715
426B,Japanese,layer_19,mean,36.6218,4.6309,0.769437,0.4571,0.6002,0.6688,0.7455,0.7977,0.8443,0.8971,0.9326,0.9636
426B,Japanese,layer_20,mean,43.8253,5.4539,0.770079,0.4187,0.5729,0.6437,0.7281,0.7868,0.8378,0.8943,0.9311,0.9627
426B,Japanese,layer_21,mean,58.4699,6.725,0.75996,0.3743,0.5333,0.6076,0.6965,0.7587,0.8133,0.8754,0.9175,0.955
426B,Japanese,layer_22,mean,76.9305,8.8524,0.762828,0.321,0.4906,0.5697,0.6656,0.7339,0.7949,0.8636,0.9101,0.9513
426B,Japanese,layer_23,mean,85.9518,10.6306,0.756318,0.2869,0.4707,0.557,0.6592,0.7308,0.7929,0.8617,0.9079,0.9497
426B,Japanese,layer_24,mean,87.9106,11.5076,0.767277,0.2717,0.4643,0.5518,0.6559,0.7302,0.7953,0.8665,0.9126,0.9526
426B,Japanese,layer_25,mean,90.6357,12.946,0.778836,0.2507,0.4497,0.5441,0.6541,0.7329,0.801,0.8733,0.9181,0.9559
426B,Japanese,layer_26,mean,106.4861,17.0773,0.78983,0.2062,0.4167,0.516,0.6344,0.7198,0.7932,0.8711,0.918,0.9563
426B,Japanese,layer_27,mean,106.8397,18.7373,0.791526,0.1878,0.4116,0.5166,0.6384,0.7253,0.799,0.8753,0.9208,0.9577
426B,Japanese,layer_28,mean,122.8378,24.8048,0.778907,0.1345,0.3835,0.499,0.628,0.7168,0.7906,0.8676,0.9147,0.9538
426B,Japanese,layer_29,mean,72.8403,15.7745,0.787094,0.1976,0.4735,0.6016,0.7145,0.7864,0.8446,0.9031,0.938,0.9664
531B,English,layer_0,last,414.2199,82.1213,1.274258,0.0751,0.1952,0.2545,0.3514,0.4409,0.5479,0.7136,0.8421,0.9453
531B,English,layer_1,last,526.0915,73.3048,0.905305,0.0961,0.1927,0.2436,0.3295,0.4092,0.5043,0.6549,0.7807,0.8982
531B,English,layer_2,last,46.4717,3.6578,0.82805,0.5212,0.5846,0.6134,0.6567,0.6945,0.7387,0.8103,0.8726,0.9356
531B,English,layer_3,last,29.7666,2.838,0.787596,0.5927,0.6439,0.6684,0.7042,0.7352,0.7706,0.8284,0.8811,0.9373
531B,English,layer_4,last,22.1032,2.4745,0.766214,0.635,0.6808,0.7043,0.7368,0.7639,0.7947,0.8445,0.8904,0.941
531B,English,layer_5,last,24.2234,2.559,0.744574,0.6244,0.6699,0.694,0.7275,0.7556,0.7871,0.8376,0.8844,0.9367
531B,English,layer_6,last,27.0678,2.6872,0.733863,0.6093,0.6561,0.6814,0.7172,0.7463,0.7791,0.8312,0.8794,0.9334
531B,English,layer_7,last,31.5901,2.8665,0.718406,0.5898,0.6375,0.6629,0.6999,0.7307,0.7655,0.8204,0.8711,0.928
531B,English,layer_8,last,35.9588,3.0622,0.711121,0.5705,0.6219,0.6487,0.6885,0.7206,0.7564,0.8135,0.866,0.9247
531B,English,layer_9,last,39.204,3.1855,0.703633,0.5593,0.6105,0.6382,0.6796,0.7125,0.7489,0.8072,0.8611,0.9216
531B,English,layer_10,last,40.9951,3.2633,0.700422,0.5525,0.605,0.6332,0.675,0.7086,0.7457,0.8051,0.8597,0.9207
531B,English,layer_11,last,43.8114,3.3631,0.68673,0.5442,0.5981,0.6269,0.6692,0.7027,0.7396,0.7985,0.8538,0.9165
531B,English,layer_12,last,47.5169,3.5045,0.680212,0.533,0.5878,0.6168,0.6602,0.6949,0.733,0.7936,0.85,0.9139
531B,English,layer_13,last,57.6382,3.9172,0.675045,0.5038,0.5636,0.5945,0.6402,0.6778,0.7186,0.7823,0.8415,0.9086
531B,English,layer_14,last,59.1492,4.027,0.672206,0.4967,0.562,0.5946,0.6407,0.6785,0.7189,0.782,0.8411,0.9082
531B,English,layer_15,last,65.3618,4.3026,0.669786,0.4802,0.5492,0.5838,0.631,0.6699,0.7117,0.7766,0.8372,0.9057
531B,English,layer_16,last,78.8541,5.0139,0.671223,0.4437,0.5254,0.5645,0.6156,0.6573,0.7017,0.7701,0.8331,0.9033
531B,English,layer_17,last,54.4548,4.1474,0.672091,0.4882,0.5752,0.6175,0.6649,0.7015,0.7406,0.8009,0.8556,0.9161
531B,English,layer_18,last,17.7696,2.3606,0.672246,0.6497,0.7143,0.7434,0.7769,0.8022,0.8288,0.8688,0.9048,0.9446
531B,English,layer_19,last,14.0145,2.1401,0.658012,0.6826,0.742,0.7693,0.7996,0.8226,0.8464,0.8815,0.9134,0.9489
531B,English,layer_20,last,13.866,2.1186,0.641964,0.6861,0.7432,0.77,0.7996,0.8221,0.8456,0.8802,0.9117,0.9472
531B,English,layer_21,last,16.0096,2.2497,0.627448,0.6656,0.7275,0.7561,0.7875,0.8111,0.8359,0.8719,0.9047,0.9422
531B,English,layer_22,last,20.0038,2.4594,0.617333,0.6363,0.7013,0.7316,0.7659,0.7923,0.8193,0.8581,0.8937,0.935
531B,English,layer_23,last,24.4689,2.6847,0.610791,0.6087,0.6774,0.7096,0.7464,0.7749,0.8041,0.8458,0.884,0.9286
531B,English,layer_24,last,31.3146,3.0332,0.607421,0.5721,0.6479,0.6825,0.7232,0.7548,0.7866,0.8323,0.8737,0.922
531B,English,layer_25,last,42.5013,3.5624,0.612044,0.5273,0.6088,0.6453,0.6916,0.728,0.7642,0.8158,0.8619,0.9149
531B,English,layer_26,last,63.3528,4.5175,0.613896,0.4671,0.5566,0.5956,0.6491,0.6916,0.7336,0.7931,0.8454,0.9048
531B,English,layer_27,last,80.8018,5.3889,0.612031,0.4264,0.5253,0.5658,0.6252,0.671,0.7159,0.7796,0.8351,0.8982
531B,English,layer_28,last,133.6744,8.6536,0.606943,0.3309,0.4608,0.5094,0.5786,0.629,0.6788,0.7496,0.8122,0.8834
531B,English,layer_29,last,291.5764,28.1008,0.603031,0.1558,0.3417,0.4112,0.4985,0.5581,0.6172,0.7017,0.7757,0.86
531B,English,layer_0,mean,214.7784,32.5145,1.066888,0.1415,0.3024,0.3876,0.4972,0.581,0.6739,0.7989,0.886,0.9552
531B,English,layer_1,mean,151.7451,20.6486,0.864219,0.1851,0.3772,0.4599,0.5659,0.6431,0.7254,0.8286,0.8953,0.9498
531B,English,layer_2,mean,1.8013,1.1399,0.794808,0.9366,0.9525,0.9594,0.9675,0.9731,0.9789,0.9862,0.9911,0.9954
531B,English,layer_3,mean,1.645,1.1138,0.770128,0.9475,0.9602,0.9664,0.9734,0.9781,0.9827,0.9885,0.9924,0.9959
531B,English,layer_4,mean,1.6218,1.1109,0.764226,0.9487,0.9612,0.9679,0.9751,0.9796,0.9839,0.9893,0.9929,0.9962
531B,English,layer_5,mean,1.8964,1.1628,0.782964,0.9273,0.9449,0.9559,0.9684,0.9756,0.9816,0.9881,0.9922,0.9958
531B,English,layer_6,mean,1.9151,1.1633,0.777275,0.9271,0.9437,0.9543,0.9669,0.9742,0.9803,0.9871,0.9915,0.9954
531B,English,layer_7,mean,2.1855,1.209,0.79687,0.9094,0.9299,0.9435,0.9592,0.9685,0.9766,0.9853,0.9905,0.9949
531B,English,layer_8,mean,2.3917,1.2402,0.801876,0.8978,0.9207,0.9353,0.9531,0.9637,0.973,0.9831,0.9892,0.9943
531B,English,layer_9,mean,2.3045,1.2225,0.794277,0.9043,0.925,0.9377,0.9538,0.9636,0.9726,0.9827,0.9889,0.9941
531B,English,layer_10,mean,2.4156,1.2408,0.798937,0.8976,0.9205,0.9338,0.9511,0.9617,0.9714,0.9821,0.9886,0.9939
531B,English,layer_11,mean,2.4517,1.245,0.789941,0.8961,0.9195,0.9329,0.9501,0.9605,0.9702,0.9809,0.9877,0.9935
531B,English,layer_12,mean,2.7028,1.2835,0.800134,0.8825,0.9096,0.9249,0.9441,0.956,0.9669,0.9792,0.9867,0.993
531B,English,layer_13,mean,3.6005,1.4115,0.814052,0.8414,0.8779,0.8991,0.9259,0.9424,0.9575,0.9738,0.9835,0.9914
531B,English,layer_14,mean,3.3887,1.3787,0.799705,0.8514,0.8855,0.9048,0.9292,0.9442,0.9582,0.9736,0.9832,0.9911
531B,English,layer_15,mean,3.6769,1.42,0.805447,0.8388,0.8772,0.8984,0.9246,0.9406,0.9554,0.9719,0.9822,0.9907
531B,English,layer_16,mean,4.3822,1.5115,0.812619,0.8129,0.8583,0.8825,0.9126,0.9315,0.9486,0.9679,0.9798,0.9895
531B,English,layer_17,mean,5.4883,1.6481,0.82269,0.7782,0.8327,0.8615,0.8972,0.9197,0.9401,0.9629,0.9771,0.9882
531B,English,layer_18,mean,7.0755,1.8291,0.826967,0.7384,0.8004,0.8348,0.8788,0.906,0.9307,0.9577,0.9739,0.9867
531B,English,layer_19,mean,10.298,2.1268,0.786576,0.6841,0.7597,0.7989,0.8496,0.8804,0.9086,0.9403,0.9608,0.979
531B,English,layer_20,mean,16.8073,2.6659,0.753335,0.6098,0.7002,0.7459,0.8074,0.8453,0.8801,0.9192,0.9452,0.9696
531B,English,layer_21,mean,25.2725,3.3288,0.728834,0.5439,0.6511,0.7025,0.7713,0.8149,0.8549,0.9004,0.931,0.9608
531B,English,layer_22,mean,41.9688,4.7817,0.739191,0.4495,0.5818,0.6427,0.7241,0.7773,0.8269,0.8819,0.9195,0.9551
531B,English,layer_23,mean,52.3797,5.6783,0.732282,0.4101,0.5499,0.6157,0.7019,0.7588,0.8123,0.8717,0.9122,0.9507
531B,English,layer_24,mean,66.269,7.0699,0.73766,0.3643,0.5092,0.5808,0.6742,0.7397,0.8006,0.8664,0.9092,0.9491
531B,English,layer_25,mean,82.2329,9.356,0.756059,0.312,0.4641,0.548,0.6536,0.7273,0.7948,0.8659,0.9104,0.9506
